slice,support,candidate_set_nonempty_rate,candidate_count_mean,oracle_safe_available_rate,selected_safe_rate,oracle_non_vacuous_safe_available_rate,selected_non_vacuous_safe_rate,oracle_primary_fix_rate,selected_primary_fix_rate,oracle_gfr,selected_gfr,oracle_srr,selected_srr,oracle_sir,selected_sir,oracle_mean_disruption,selected_mean_disruption,oracle_focus_deleted_rate,selected_focus_deleted_rate,oracle_vacuous_satisfaction_improvement_rate,selected_vacuous_satisfaction_improvement_rate
1,143316,1.0,42.74914873426554,0.9330709760250077,0.7281252616595495,0.175528203410645,0.1082293672723213,0.9878101537860392,0.7662368472466438,0.9099396680376359,0.8658085003649335,0.002164363630376824,0.003287214117117571,0.1577010581606633,0.05191664389219098,0.5028956990147646,0.8143473164196601,0.4806162605710458,0.2287741773423763,0.44237907840017865,0.22071506321694717
