state,exposure_bucket,primary_or_secondary,factor_family,support,positive_rate,accuracy,precision,recall,f1,auroc,auprc,ece
post_gold,high_gt100,secondary,conflictWith,1827722,0.704922849317347,0.777952008018725,0.9006734480595125,0.76990972545081,0.8301738675593681,0.8608458270831023,0.926839040094166,0.2231045035041902
post_gold,high_gt100,secondary,distinct,649657,1.0,1.0,1.0,1.0,1.0,,,0.0057410115456976215
post_gold,high_gt100,secondary,inverse,31782,0.7609967906362092,0.7600213957586055,0.7607962957129808,0.9986355742991814,0.8636404269393739,0.9650200986457117,0.9875615332309746,0.2506551810753413
post_gold,high_gt100,secondary,itemRequiresStatement,682226,0.9912140551664698,0.9912140551664698,0.9912140551664698,1.0,0.9955876442260269,0.6198684140315118,0.9937265590597447,0.013254990266157911
post_gold,high_gt100,secondary,oneOf,2285,0.999562363238512,0.999562363238512,0.999562363238512,1.0,0.9997811337272926,0.4991243432574431,0.9996960414863736,0.24157245099153252
post_gold,high_gt100,secondary,single,1344632,0.9990153439751546,0.9990153439751546,0.9990153439751546,1.0,0.9995074294813129,0.637825211222488,0.9993765652451008,0.004893399203287591
post_gold,high_gt100,secondary,symmetric,279,0.989247311827957,0.4229390681003584,0.9914529914529915,0.42028985507246375,0.5903307888040712,0.5157004830917874,0.9909761761568462,0.48896397976037853
post_gold,high_gt100,secondary,type,737362,0.9425017833845519,0.9425017833845519,0.9425017833845519,1.0,0.9703999156617169,0.752450681518088,0.977519623096101,0.010750665505114302
post_gold,high_gt100,secondary,valueRequiresStatement,10638,0.99313780785862,0.99313780785862,0.99313780785862,1.0,0.9965570909776919,0.5883577851396119,0.9947633506206641,0.21956282406401026
post_gold,high_gt100,secondary,valueType,458743,0.8780798835077592,0.8780798835077592,0.8780798835077592,1.0,0.9350825715333652,0.818617493782857,0.9567701028103396,0.052500972708059646
post_gold,low_1_10,secondary,conflictWith,33,0.7272727272727273,0.6363636363636364,0.9285714285714286,0.5416666666666666,0.6842105263157894,0.8148148148148148,0.8882028245405859,0.3385651330604698
post_gold,low_1_10,secondary,distinct,335,1.0,1.0,1.0,1.0,1.0,,,0.00910594178669491
post_gold,low_1_10,secondary,inverse,1,0.0,0.0,0.0,0.0,0.0,,,0.6432110667228699
post_gold,low_1_10,secondary,itemRequiresStatement,958,0.9822546972860126,0.9822546972860126,0.9822546972860126,1.0,0.9910479199578726,0.6748140276301806,0.9904414733644361,0.005386913619111221
post_gold,low_1_10,secondary,oneOf,3,1.0,1.0,1.0,1.0,1.0,,,0.2841000159581502
post_gold,low_1_10,secondary,single,555,1.0,1.0,1.0,1.0,1.0,,,0.006855957142941551
post_gold,low_1_10,secondary,symmetric,1,1.0,1.0,1.0,1.0,1.0,,,0.4994927644729614
post_gold,low_1_10,secondary,type,369,0.9214092140921409,0.9214092140921409,0.9214092140921409,1.0,0.9590973201692524,0.7326572008113591,0.970800082215465,0.035475254866488906
post_gold,low_1_10,secondary,valueRequiresStatement,5,1.0,1.0,1.0,1.0,1.0,,,0.24149824380874632
post_gold,low_1_10,secondary,valueType,83,0.9397590361445783,0.9397590361445783,0.9397590361445783,1.0,0.9689440993788819,0.9717948717948718,0.9982353660908787,0.04903088061206311
post_gold,medium_11_100,secondary,conflictWith,769,0.7659297789336801,0.6723016905071522,0.8946135831381733,0.6485568760611206,0.7519685039370079,0.7419166195057537,0.8597377738084989,0.22771421749417592
post_gold,medium_11_100,secondary,distinct,3413,1.0,1.0,1.0,1.0,1.0,,,0.009550248829109239
post_gold,medium_11_100,secondary,inverse,16,1.0,1.0,1.0,1.0,1.0,,,0.2698673754930496
post_gold,medium_11_100,secondary,itemRequiresStatement,10270,0.9878286270691334,0.9878286270691334,0.9878286270691334,1.0,0.9938770511878521,0.7374541153277476,0.9944296069132497,0.01499257511382212
post_gold,medium_11_100,secondary,oneOf,15,1.0,1.0,1.0,1.0,1.0,,,0.38493183056513464
post_gold,medium_11_100,secondary,single,5598,0.9989281886387996,0.9989281886387996,0.9989281886387996,1.0,0.9994638069705095,0.5843764902241297,0.9988348533176391,0.005887538109476512
post_gold,medium_11_100,secondary,symmetric,2,1.0,0.5,1.0,0.5,0.6666666666666666,,,0.4998890906572342
post_gold,medium_11_100,secondary,type,3896,0.9345482546201233,0.9345482546201233,0.9345482546201233,1.0,0.9661669099111053,0.6888357540214658,0.963663028638837,0.015511247564634935
post_gold,medium_11_100,secondary,valueRequiresStatement,68,1.0,1.0,1.0,1.0,1.0,,,0.25170668433694277
post_gold,medium_11_100,secondary,valueType,969,0.8988648090815273,0.8988648090815273,0.8988648090815273,1.0,0.9467391304347826,0.7485297218772697,0.950207750396117,0.05356739198460295
post_gold,unseen,secondary,conflictWith,2,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5161601454019547
post_gold,unseen,secondary,distinct,24,1.0,1.0,1.0,1.0,1.0,,,0.01096433897813165
post_gold,unseen,secondary,itemRequiresStatement,54,1.0,1.0,1.0,1.0,1.0,,,0.015318136524271091
post_gold,unseen,secondary,single,38,1.0,1.0,1.0,1.0,1.0,,,0.007973521947860718
post_gold,unseen,secondary,type,17,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.0,0.9696969696969697,0.9375,0.9963235294117647,0.08474289669710044
post_gold,unseen,secondary,valueType,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.9090909090909091,0.0,0.71,0.22542041540145877
pre,high_gt100,secondary,conflictWith,1827722,0.7143367536200801,0.7530543485278396,0.9041807148311712,0.731858466049177,0.8089443317995758,0.8355803527622383,0.9219934085153403,0.14810158429448841
pre,high_gt100,secondary,distinct,393365,1.0,0.9999949156635695,1.0,0.9999949156635695,0.9999974578253221,,,0.01160293192896068
pre,high_gt100,secondary,inverse,31782,0.12245925366559687,0.9538417972437229,0.9828753484667463,0.6341212744090442,0.7708886459472123,0.9730935924312847,0.9236478140545977,0.8641538801089617
pre,high_gt100,secondary,itemRequiresStatement,682041,0.9944460816871713,0.9943111924356454,0.9944467825212223,0.9998628830244761,0.9971474783120129,0.38399613666137306,0.9932415066591624,0.02261538162013945
pre,high_gt100,secondary,oneOf,2285,0.9890590809628009,0.9890590809628009,0.9890590809628009,1.0,0.9944994499449945,0.7736991150442478,0.996608072335438,0.0709861972399822
pre,high_gt100,secondary,single,1344632,0.998558713462122,0.9985557386705062,0.9985587091745821,0.9999970209146686,0.9992773474857125,0.6067790217708466,0.9990795906009757,0.007402983129788956
pre,high_gt100,secondary,symmetric,279,0.989247311827957,0.0967741935483871,1.0,0.08695652173913043,0.16,0.33212560386473433,0.9877027087546245,0.48537049402472787
pre,high_gt100,secondary,type,737066,0.9425031136967381,0.9424841194682702,0.9425020215669994,0.9999798470390262,0.9703905530267737,0.6253316990255914,0.9637578924706617,0.011455851138076917
pre,high_gt100,secondary,valueRequiresStatement,10641,0.9834602011089183,0.9830842965886665,0.983453981385729,0.999617773530817,0.9914700028433325,0.7243555357685793,0.9929076225053854,0.11863494099458011
pre,high_gt100,secondary,valueType,458095,0.8777611630775276,0.8758401641580895,0.878522667216361,0.9963143313321629,0.9337182106235921,0.7365364380780856,0.9521467075449659,0.03949738948164732
pre,low_1_10,secondary,conflictWith,33,0.7272727272727273,0.3939393939393939,0.8333333333333334,0.20833333333333334,0.33333333333333337,0.6388888888888888,0.8313102444713231,0.1398270337870627
pre,low_1_10,secondary,distinct,347,1.0,1.0,1.0,1.0,1.0,,,0.01107753594258329
pre,low_1_10,secondary,inverse,1,1.0,0.0,0.0,0.0,0.0,,,0.11159238964319229
pre,low_1_10,secondary,itemRequiresStatement,962,0.9906444906444907,0.9896049896049897,0.9906347554630593,0.9989506820566632,0.9947753396029257,0.7177334732423926,0.9959566408806017,0.009891560607107622
pre,low_1_10,secondary,oneOf,3,1.0,1.0,1.0,1.0,1.0,,,0.13949620723724365
pre,low_1_10,secondary,single,555,1.0,1.0,1.0,1.0,1.0,,,0.005544226556210855
pre,low_1_10,secondary,symmetric,1,1.0,0.0,0.0,0.0,0.0,,,0.4960022270679474
pre,low_1_10,secondary,type,375,0.92,0.92,0.92,1.0,0.9583333333333334,0.44144927536231876,0.9263612932141189,0.059236043612162295
pre,low_1_10,secondary,valueRequiresStatement,5,1.0,1.0,1.0,1.0,1.0,,,0.12914282083511353
pre,low_1_10,secondary,valueType,84,0.9404761904761905,0.9404761904761905,0.9404761904761905,1.0,0.9693251533742331,0.8708860759493672,0.9907284058411375,0.058494972331183316
pre,medium_11_100,secondary,conflictWith,769,0.7620286085825748,0.5851755526657998,0.8431876606683805,0.5597269624573379,0.6728205128205128,0.6199388276543761,0.8164430913587694,0.1311111989434433
pre,medium_11_100,secondary,distinct,3577,1.0,1.0,1.0,1.0,1.0,,,0.014044988095377095
pre,medium_11_100,secondary,inverse,16,1.0,0.25,1.0,0.25,0.4,,,0.20765483658760786
pre,medium_11_100,secondary,itemRequiresStatement,10299,0.9952422565297602,0.9951451597242451,0.9952417945232084,0.9999024390243902,0.9975666731555382,0.4514823295171727,0.9949554833273311,0.018455697485244053
pre,medium_11_100,secondary,oneOf,15,0.8666666666666667,0.8666666666666667,0.8666666666666667,1.0,0.9285714285714286,0.038461538461538464,0.7330929754006676,0.3415966510772705
