state,density_bucket,factor_family,factor_type,support,positive_rate,accuracy,precision,recall,f1,auroc,auprc,ece
post_gold,1,inverse,9,1,1.0,1.0,1.0,1.0,1.0,,,0.026389896869659424
post_gold,1,single,0,4,1.0,1.0,1.0,1.0,1.0,,,0.0009320974349975586
post_gold,1,symmetric,14,2,1.0,1.0,1.0,1.0,1.0,,,1.4901161193847656e-05
post_gold,1,type,5,8,1.0,1.0,1.0,1.0,1.0,,,0.0007180273532867432
post_gold,1,valueRequiresStatement,15,26,1.0,1.0,1.0,1.0,1.0,,,0.04771842864843512
post_gold,17_64,conflictWith,3,720412,0.7397961166665741,0.9557294992309956,0.9708823811340684,0.9692264681269444,0.9700537179567833,0.9904257377402885,0.9963501868920249,0.21851175734778802
post_gold,17_64,distinct,2,354718,0.9784448491477737,0.998153462750692,0.9988422359246705,0.9992710446247465,0.9990565942620766,0.9978765310957692,0.9998935862370255,0.02516175305140751
post_gold,17_64,inverse,9,34015,0.7751286197265912,0.9816551521387623,0.9813388182498131,0.9952590457407267,0.988249915263812,0.9833089353211811,0.9926504992934126,0.2167919337155888
post_gold,17_64,itemRequiresStatement,4,219744,0.984677624872579,0.9882909203436726,0.9882618386436715,0.99998613531013,0.9940894190723627,0.8737935467024049,0.9972970078750976,0.005580626553442821
post_gold,17_64,oneOf,12,1930,0.9989637305699481,0.9989637305699481,0.9989637305699481,1.0,0.9994815966822187,0.36462655601659755,0.9977656296493047,0.07234811078699144
post_gold,17_64,single,0,587533,0.9988153856889741,0.9988153856889741,0.9988153856889741,1.0,0.9994073418087996,0.9426422006804098,0.9999147332051762,0.0005722129100833656
post_gold,17_64,symmetric,14,2596,0.9992295839753467,0.9992295839753467,0.9992295839753467,1.0,0.9996146435452794,0.9793754818812644,0.9999839351755242,0.003753418272191851
post_gold,17_64,type,5,207092,0.9749531609139899,0.9844320398663396,0.9857322374179164,0.9984844357494862,0.9920673585583457,0.9481998896886564,0.9981486317343666,0.011261351830398222
post_gold,17_64,valueRequiresStatement,15,9381,0.9929645027182603,0.9929645027182603,0.9929645027182603,1.0,0.9964698331193839,0.6358894907204086,0.9957886113852943,0.010961864754762522
post_gold,17_64,valueType,16,146770,0.8975676228112012,0.9675751175308306,0.9758580112277861,0.9883251351187223,0.9820520073164752,0.9724977754114216,0.9928154161019229,0.07105856980109686
post_gold,2_4,conflictWith,3,229,0.37554585152838427,0.8165938864628821,0.8928571428571429,0.5813953488372093,0.7042253521126761,0.9268173686778338,0.8922820836040961,0.5595198320764657
post_gold,2_4,distinct,2,470,1.0,1.0,1.0,1.0,1.0,,,0.001110715434906373
post_gold,2_4,inverse,9,107,1.0,0.9906542056074766,1.0,0.9906542056074766,0.9953051643192489,,,0.00576864837486049
post_gold,2_4,itemRequiresStatement,4,1064,1.0,1.0,1.0,1.0,1.0,,,0.004188143445136849
post_gold,2_4,oneOf,12,9,1.0,1.0,1.0,1.0,1.0,,,0.10503891441557141
post_gold,2_4,single,0,652,1.0,1.0,1.0,1.0,1.0,,,0.0001927214714646519
post_gold,2_4,symmetric,14,352,1.0,1.0,1.0,1.0,1.0,,,0.01412105407904491
