state,exposure_bucket,primary_or_secondary,factor_family,support,positive_rate,accuracy,precision,recall,f1,auroc,auprc,ece
pre,high_gt100,primary,inverse,10515,0.9500713266761769,0.9900142653352354,0.9904733551652277,0.9990990990990991,0.9947675287785916,0.979445540778874,0.9943738922632054,0.03655191305752399
pre,high_gt100,primary,itemRequiresStatement,11932,0.9392390211196782,0.9446027489104928,0.9499914661204983,0.99330775408227,0.9711668484187568,0.9668641212542654,0.9974007125019233,0.03657726943867544
pre,high_gt100,primary,oneOf,984,0.2347560975609756,0.4583333333333333,0.27728613569321536,0.8138528138528138,0.4136413641364136,0.5059703466077968,0.22861296108008683,0.468465335091682
pre,high_gt100,primary,single,17589,0.9997725851384388,0.9995451702768776,0.9997725334091555,0.9997725334091555,0.9997725334091555,0.6320088143303952,0.9998193158577757,0.0011399242728549813
pre,high_gt100,primary,symmetric,4370,0.9418764302059497,0.9720823798627002,0.9714353163361662,0.999757045675413,0.9853927203065134,0.9037279141127768,0.9883366589626291,0.031116090562339528
pre,high_gt100,primary,type,10523,0.9735816782286421,0.9824194621305711,0.9846791289265755,0.9974621766715471,0.9910294331571546,0.974412329579967,0.9992101877213708,0.01370813293122617
pre,high_gt100,primary,valueRequiresStatement,9631,0.940504620496314,0.9587789429965735,0.9600552427493891,0.9976816074188563,0.9785068485734395,0.9921410094419634,0.9995071057439318,0.034987017526830866
pre,high_gt100,primary,valueType,7211,0.4213007904590209,0.8867008736652336,0.9285989965264376,0.7919684002633312,0.8548587670989518,0.9308183489995798,0.9404062441175425,0.4548971101004503
pre,high_gt100,secondary,conflictWith,1827230,0.7143096380860647,0.9485083979575641,0.9619196546055768,0.9661624813822778,0.9640363997335039,0.9888246451819555,0.9954527398233113,0.23677964377378088
pre,high_gt100,secondary,distinct,391822,1.0,0.9992624201805922,1.0,0.9992624201805922,0.9996310740341224,,,0.0030393130380066617
pre,high_gt100,secondary,inverse,31782,0.12245925366559687,0.9725945503744258,0.9861602832314129,0.7872559095580678,0.875553650521503,0.9856944787866884,0.9731917872352763,0.8652445470518422
pre,high_gt100,secondary,itemRequiresStatement,678440,0.9944224986734272,0.995177171157361,0.9952816548142465,0.999890314471375,0.9975806618575666,0.8761103814811418,0.9988500554668938,0.002645935663626945
pre,high_gt100,secondary,oneOf,2281,0.9881630863656291,0.9899167032003507,0.9916262670780079,0.9982253771073647,0.9949148795047535,0.7376187189851786,0.9942885476424498,0.1814180278480183
