constraint_type,support,fidelity_micro_f1,primary_fix_rate,primary_exact_rate,primary_alternative_rate,primary_total,gfr,srr,sir,disruption_add_mean,disruption_del_mean,disruption_total_ops_mean,disruption_changed_mean
conflictWith,15093,0.45857852852395037,0.7369641555688067,0.5896773338633804,0.14728682170542637,30186,0.9359018963702327,0.00786613139878742,0.018710373524930043,0.16756112104949314,0.8249519644868482,0.9925130855363413,0.9925130855363413
single,17958,0.4742879237015079,0.8439971043546052,0.6504621895534024,0.1935349148012028,35916,0.965144048355612,0.005048512612354929,0.0017670633099265466,0.1273527118832832,0.8845082971377659,1.0118610090210491,1.0118610090210491
type,15001,0.24663617684098893,0.6021265248983401,0.5951936537564162,0.006932871141923872,30002,0.9120710498649482,0.018715558633293695,0.009041671639281096,0.9517365508966069,0.037397506832877805,0.9891340577294847,0.9891340577294847
distinct,34232,0.5600329180737251,0.9614541949053517,0.7557694554802524,0.20568473942509932,68464,0.9371104068968941,0.00022954348792174564,0.7626816748970583,0.007566020098153774,0.9923755550362234,0.9999415751343772,0.9999415751343772
valueType,14999,0.1459824980111376,0.5616707780518702,0.5596373091539436,0.0020334688979265284,29998,0.7434675643800623,0.012641236798582096,0.029263775078620914,0.9899993332888859,0.005333688912594173,0.9953330222014801,0.9953330222014801
itemRequiresStatement,15001,0.171649501716495,0.637790813945737,0.5727284847676821,0.0650623291780548,30002,0.9101962837722212,0.011615149642168273,0.005784959526230728,0.9900006666222252,0.005532964469035398,0.9955336310912606,0.9955336310912606
inverse,15001,0.47299628450106157,0.82371175254983,0.7012199186720885,0.12249183387774149,30002,0.7887994493422219,0.02548822328308868,0.003241244262365357,0.9581361242583828,0.027931471235250985,0.9860675954936338,0.9860675954936338
valueRequiresStatement,15003,0.5180502412244219,0.783876558021729,0.7387855762180897,0.045090981803639275,30006,0.6674779961591625,0.0030890275566366064,0.0016985697240009421,0.9596080783843232,0.02212890755182297,0.9817369859361461,0.9817369859361461
oneOf,1028,0.18996798292422626,0.16682879377431906,0.16682879377431906,0.0,2056,0.7267551014616205,0.020363254449543677,0.05708422137442909,0.7169260700389105,0.259727626459144,0.9766536964980544,0.9766536964980544
