state,density_bucket,factor_family,factor_type,support,positive_rate,accuracy,precision,recall,f1,auroc,auprc,ece
post_gold,1,inverse,9,1,1.0,0.0,0.0,0.0,0.0,,,0.47898954153060913
post_gold,1,single,0,4,1.0,0.0,0.0,0.0,0.0,,,0.493462510406971
post_gold,1,symmetric,14,2,1.0,0.0,0.0,0.0,0.0,,,0.49047181010246277
post_gold,1,type,5,8,1.0,0.125,1.0,0.125,0.2222222222222222,,,0.4954688139259815
post_gold,1,valueRequiresStatement,15,26,1.0,0.9615384615384616,1.0,0.9615384615384616,0.9803921568627451,,,0.49730296547596264
post_gold,17_64,conflictWith,3,720412,0.7397961166665741,0.7437438576814378,0.74996555643578,0.9805087830560757,0.8498800569221386,0.7011451208684218,0.810368548557131,0.1038641625646599
post_gold,17_64,distinct,2,354718,0.9784448491477737,0.021555150852226274,0.0,0.0,0.0,0.8749166452662073,0.9963346986319521,0.43319030015085713
post_gold,17_64,inverse,9,34015,0.7751286197265912,0.7003968837277672,0.7572932904908853,0.9028294015019344,0.8236820706240592,0.22466731554374408,0.744878936494398,0.26751225359752107
post_gold,17_64,itemRequiresStatement,4,219744,0.984677624872579,0.7941013178971894,0.9822521557797441,0.8054506717442242,0.8851086953761614,0.32655604182383835,0.9798930816093221,0.47653603118883525
post_gold,17_64,oneOf,12,1930,0.9989637305699481,0.7974093264248705,0.9987021414665801,0.7982365145228216,0.8872874027097146,0.7546680497925311,0.9997242044389747,0.48717986498163146
post_gold,17_64,single,0,587533,0.9988153856889741,0.13632766159517848,0.9990697557480295,0.13542942929638044,0.23852541920148385,0.5523060920556785,0.9990235325937558,0.49369106991892964
post_gold,17_64,symmetric,14,2596,0.9992295839753467,0.012711864406779662,1.0,0.011950655358519661,0.023619047619047623,0.994988434849653,0.9999922780197992,0.4894630185031377
post_gold,17_64,type,5,207092,0.9749531609139899,0.9017779537596817,0.9805517913102397,0.9174512765904758,0.9479526223270739,0.6370624849398738,0.9788260160180549,0.4662879605486862
post_gold,17_64,valueRequiresStatement,15,9381,0.9929645027182603,0.2110649184521906,1.0,0.20547504025764896,0.34090301896874164,0.7722222222222223,0.9980072689466934,0.48075177153027804
post_gold,17_64,valueType,16,146770,0.8975676228112012,0.897233767118621,0.8975984512294048,0.9995369526932654,0.9458289786052659,0.5941972923457259,0.9087660980523288,0.3707484424337588
post_gold,2_4,conflictWith,3,229,0.37554585152838427,0.37554585152838427,0.37554585152838427,1.0,0.546031746031746,0.796145714750366,0.6708775799236171,0.2791341878961788
post_gold,2_4,distinct,2,470,1.0,0.0,0.0,0.0,0.0,,,0.4575636070459447
post_gold,2_4,inverse,9,107,1.0,0.9906542056074766,1.0,0.9906542056074766,0.9953051643192489,,,0.486457079927498
post_gold,2_4,itemRequiresStatement,4,1064,1.0,0.9360902255639098,1.0,0.9360902255639098,0.9669902912621359,,,0.49246644105454135
post_gold,2_4,oneOf,12,9,1.0,1.0,1.0,1.0,1.0,,,0.4871318870120578
post_gold,2_4,single,0,652,1.0,0.5858895705521472,1.0,0.5858895705521472,0.7388781431334622,,,0.49712697357122154
post_gold,2_4,symmetric,14,352,1.0,0.002840909090909091,1.0,0.002840909090909091,0.005665722379603399,,,0.48983799886297097
post_gold,2_4,type,5,1094,1.0,0.7148080438756855,1.0,0.7148080438756855,0.8336886993603412,,,0.4945341143518741
post_gold,2_4,valueRequiresStatement,15,13,1.0,0.23076923076923078,1.0,0.23076923076923078,0.375,,,0.48702846352870655
post_gold,2_4,valueType,16,262,1.0,1.0,1.0,1.0,1.0,,,0.47879364381309686
post_gold,5_16,conflictWith,3,22006,0.5823411796782696,0.5618467690629828,0.5742152781026336,0.9578618806086617,0.7180042115114647,0.6542915334782075,0.6915418500555832,0.12946291017194317
post_gold,5_16,distinct,2,13095,0.9981672394043528,0.0018327605956471936,0.0,0.0,0.0,0.8891949098513247,0.9997519088645588,0.45266390618544217
post_gold,5_16,inverse,9,2900,0.9917241379310345,0.9327586206896552,0.9922879177377892,0.9394993045897079,0.9651723522057509,0.4679749072786277,0.9913673351855969,0.48033824949428955
post_gold,5_16,itemRequiresStatement,4,18649,0.9954957370368385,0.7441149659499169,0.9949049156799425,0.746781578238621,0.8531692307692308,0.5140032447129135,0.9963672739792941,0.4866671709440574
post_gold,5_16,oneOf,12,273,0.9963369963369964,0.8168498168498168,0.9955357142857143,0.8198529411764706,0.8991935483870968,0.7279411764705882,0.9989170246935716,0.48661207061110845
post_gold,5_16,single,0,17983,0.9992214869599065,0.4598231663237502,0.9995159143168341,0.4596249095664756,0.6296889295516926,0.5542223511921325,0.9990518108544254,0.49298861817371487
post_gold,5_16,symmetric,14,642,0.9984423676012462,0.001557632398753894,0.0,0.0,0.0,0.9906396255850234,0.9999708399550934,0.4884409702548357
post_gold,5_16,type,5,14656,0.9812363537117904,0.7946915938864629,0.9787807342539575,0.8082887142757805,0.8854019880412842,0.26949409258428103,0.9634228614259966,0.47187171356069274
post_gold,5_16,valueRequiresStatement,15,866,0.9953810623556582,0.47575057736720555,1.0,0.4733178654292343,0.6425196850393701,0.9437354988399071,0.9997216072772663,0.49031142326067556
post_gold,5_16,valueType,16,7517,0.9176533191432752,0.9153917786350938,0.9174666666666667,0.9975355175413163,0.9558271982219753,0.4392323452139671,0.8913879609306126,0.39214560514405417
post_gold,65_plus,conflictWith,3,1100824,0.6884969804437403,0.6961703233214392,0.6948938798541555,0.9960325313953826,0.8186481748674412,0.6930360167268619,0.8327646834876813,0.05546503966729315
post_gold,65_plus,distinct,2,319378,0.9998434456975747,0.00015655430242533927,0.0,0.0,0.0,0.8162372858001804,0.9999674093161743,0.45266969928891415
post_gold,65_plus,inverse,9,5361,0.9664241745942921,0.9220294721134117,0.9683382497541789,0.9503956765103262,0.9592830703292421,0.23386411889596603,0.9462731501039311,0.4592857060815344
post_gold,65_plus,itemRequiresStatement,4,466436,0.994224288005214,0.7688021507773842,0.9931193868134974,0.772813331550733,0.8692243979282352,0.38616158103514,0.9929796072477403,0.4873465564422074
post_gold,65_plus,oneOf,12,1119,0.9964253798033958,0.7819481680071493,0.9954493742889647,0.7847533632286996,0.8776328986960883,0.6883408071748879,0.9987337852620257,0.4858847774758309
post_gold,65_plus,single,0,762609,0.9991817563128681,0.28646527906174724,0.9993352496481408,0.28607124812168216,0.4448103890167654,0.4878598826226979,0.9991359134403306,0.49513807014383754
post_gold,65_plus,symmetric,14,1106,0.9972875226039783,0.04701627486437613,0.9454545454545454,0.0471441523118767,0.08981001727115717,0.010728316711997584,0.990401237790966,0.4880299034105718
post_gold,65_plus,type,5,529955,0.9288430149729694,0.8272570312573709,0.9354713905341521,0.8743349348393584,0.9038705477150537,0.5573040892888317,0.9398407208211632,0.42202175174885315
post_gold,65_plus,valueRequiresStatement,15,10081,0.9971233012597956,0.1562345005455808,1.0,0.15380023875845603,0.2665976892567684,0.7869389519327086,0.9991227573001562,0.4859137404486485
post_gold,65_plus,valueType,16,312429,0.8580669528116788,0.8566298262965346,0.858032530336848,0.9980491262099708,0.9227596362927798,0.37461522237432865,0.7967899034000825,0.33087792049012377
pre,1,inverse,9,1,1.0,1.0,1.0,1.0,1.0,,,0.4980965256690979
pre,1,single,0,4,1.0,1.0,1.0,1.0,1.0,,,0.4963058829307556
pre,1,symmetric,14,2,1.0,0.0,0.0,0.0,0.0,,,0.4885975420475006
pre,1,type,5,22,1.0,0.18181818181818182,1.0,0.18181818181818182,0.3076923076923077,,,0.49310040880333295
pre,1,valueRequiresStatement,15,26,1.0,1.0,1.0,1.0,1.0,,,0.48883289098739624
pre,17_64,conflictWith,3,720412,0.7540032647984765,0.7771525182812058,0.7996254007131794,0.9399973858278733,0.8641480120026199,0.6853709080549011,0.8157649950910958,0.11750911368807876
pre,17_64,distinct,2,156422,0.8556213320376929,0.8556213320376929,0.8556213320376929,1.0,0.9221938951285055,0.5,0.8556213320376929,0.35158019672656615
pre,17_64,inverse,9,34015,0.26697045421137733,0.26697045421137733,0.26697045421137733,1.0,0.4214312233153889,0.5,0.26697045421137733,0.23493302011952477
pre,17_64,itemRequiresStatement,4,219708,0.9857174067398548,0.9857174067398548,0.9857174067398548,1.0,0.9928073384401689,0.5,0.9857174067398548,0.4778969793220996
pre,17_64,oneOf,12,1930,0.8580310880829015,0.8580310880829015,0.8580310880829015,1.0,0.9235917456776352,0.5,0.8580310880829015,0.34820484515916494
pre,17_64,single,0,587533,0.9984613630213112,0.9984613630213112,0.9984613630213112,1.0,0.9992300892040452,0.5,0.9984613630213112,0.4947672459520668
pre,17_64,symmetric,14,2596,0.9576271186440678,0.0423728813559322,0.0,0.0,0.0,0.5,0.9576271186440678,0.4462246606915684
pre,17_64,type,5,206317,0.9772001337747253,0.9672154984804936,0.9778076400570871,0.9888945653306086,0.9833198524334669,0.5337611696109652,0.9807977695875251,0.46853699331742926
pre,17_64,valueRequiresStatement,15,9371,0.9724682531213318,0.9724682531213318,0.9724682531213318,1.0,0.9860419822549232,0.5,0.9724682531213318,0.461301144108728
pre,17_64,valueType,16,146142,0.8972232486212041,0.8972232486212041,0.8972232486212041,1.0,0.9458278031046223,0.5,0.8972232486212041,0.3867398644888188
pre,2_4,conflictWith,3,229,0.37117903930131,0.759825327510917,0.6388888888888888,0.8117647058823529,0.7150259067357513,0.8313725490196078,0.6630708664546591,0.3869437667740484
pre,2_4,distinct,2,484,1.0,1.0,1.0,1.0,1.0,,,0.4959588646888733
pre,2_4,inverse,9,107,0.9906542056074766,0.9906542056074766,0.9906542056074766,1.0,0.9953051643192489,0.5,0.9906542056074766,0.48875073127657453
pre,2_4,itemRequiresStatement,4,1068,1.0,1.0,1.0,1.0,1.0,,,0.4921795725822449
pre,2_4,oneOf,12,9,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.8,0.5,0.6666666666666666,0.15684042374293006
pre,2_4,single,0,652,1.0,1.0,1.0,1.0,1.0,,,0.4963058829307556
pre,2_4,symmetric,14,352,0.9346590909090909,0.06534090909090909,0.0,0.0,0.0,0.5,0.9346590909090909,0.42325663295659155
pre,2_4,type,5,1117,1.0,0.9847806624888094,1.0,0.9847806624888094,0.9923319801533604,,,0.49597308717354566
pre,2_4,valueRequiresStatement,15,13,0.8461538461538461,0.8461538461538461,0.8461538461538461,1.0,0.9166666666666666,0.5,0.8461538461538461,0.3349867371412424
pre,2_4,valueType,16,268,1.0,1.0,1.0,1.0,1.0,,,0.48951661586761475
pre,5_16,conflictWith,3,22006,0.6038353176406435,0.6661819503771699,0.6786745248977628,0.849262492474413,0.7544457815215938,0.6409032840011166,0.6682385710702644,0.18114587362328521
pre,5_16,distinct,2,12210,0.966093366093366,0.966093366093366,0.966093366093366,1.0,0.9827543114221444,0.5,0.966093366093366,0.46205223078223934
pre,5_16,inverse,9,2900,0.92,0.92,0.92,1.0,0.9583333333333334,0.5,0.92,0.41809652566909794
pre,5_16,itemRequiresStatement,4,18518,0.9933578140187925,0.9933578140187925,0.9933578140187925,1.0,0.9966678405981633,0.5,0.9933578140187925,0.4855373866010374
pre,5_16,oneOf,12,273,0.9010989010989011,0.9010989010989011,0.9010989010989011,1.0,0.9479768786127168,0.5,0.9010989010989011,0.39127265817516454
pre,5_16,single,0,17983,0.996830339765334,0.996830339765334,0.996830339765334,1.0,0.9984126542092512,0.5,0.996830339765334,0.4931362226960896
pre,5_16,symmetric,14,642,0.9314641744548287,0.06853582554517133,0.0,0.0,0.0,0.5,0.9314641744548287,0.42006171650232926
pre,5_16,type,5,14358,0.9768770023680178,0.9724892046245995,0.9767750961874782,0.9955083416512192,0.9860527523745631,0.6062552291012044,0.9864674332919687,0.46895968624892576
pre,5_16,valueRequiresStatement,15,868,0.9089861751152074,0.9089861751152074,0.9089861751152074,1.0,0.9523234761617382,0.5,0.9089861751152074,0.39781906610260365
pre,5_16,valueType,16,7378,0.9216589861751152,0.9216589861751152,0.9216589861751152,1.0,0.9592326139088729,0.5,0.9216589861751152,0.41117560204272996
pre,65_plus,conflictWith,3,1100824,0.6941736372026772,0.6619822968975967,0.7225252427790612,0.8329440184882021,0.7738154577085516,0.680014294794371,0.8356229919405112,0.10649787587351049
pre,65_plus,distinct,2,262434,0.9901117995381696,0.9901117995381696,0.9901117995381696,1.0,0.9950313341872928,0.5,0.9901117995381696,0.4860706642270429
pre,65_plus,inverse,9,5361,0.3928371572467823,0.3928371572467823,0.3928371572467823,1.0,0.5640819606267578,0.5,0.3928371572467823,0.10906631708411979
pre,65_plus,itemRequiresStatement,4,466424,0.997191396669125,0.997191396669125,0.997191396669125,1.0,0.9985937234981289,0.5,0.997191396669125,0.4893709692513699
pre,65_plus,oneOf,12,1119,0.550491510277033,0.550491510277033,0.550491510277033,1.0,0.710086455331412,0.5,0.550491510277033,0.04066526735329645
pre,65_plus,single,0,762609,0.9987057587833346,0.9987057587833346,0.9987057587833346,1.0,0.9993524603554186,0.5,0.9987057587833346,0.4950116417140902
pre,65_plus,symmetric,14,1106,0.9276672694394213,0.07233273056057866,0.0,0.0,0.0,0.5,0.9276672694394213,0.41626481148692196
pre,65_plus,type,5,530234,0.9284542296420071,0.9103358139991022,0.9289449471383738,0.9782530093561217,0.9529615811193329,0.5456735363592659,0.9391284340847758,0.4198202232916347
pre,65_plus,valueRequiresStatement,15,10066,0.9591694814226107,0.9591694814226107,0.9591694814226107,1.0,0.9791592718421986,0.5,0.9591694814226107,0.44800237241000695
pre,65_plus,valueType,16,312613,0.8570820791201902,0.8570820791201902,0.8570820791201902,1.0,0.9230416778629847,0.5,0.8570820791201902,0.34659869498780493
