constraint_type,support,fidelity_micro_f1,primary_fix_rate,primary_exact_rate,primary_alternative_rate,primary_total,gfr,srr,sir,disruption_add_mean,disruption_del_mean,disruption_total_ops_mean,disruption_changed_mean
conflictWith,15093,0.29219161763113244,0.5617504803551315,0.47035049360630754,0.09139998674882396,30186,0.9328364788935062,0.005435538962592881,0.0037298127781756965,0.20380308752401777,0.4510700324653813,0.654873119989399,0.654873119989399
single,17958,0.3543510108409024,0.7193172959126851,0.5703307718008687,0.14898652411181645,35916,0.9667053003847033,0.003298075772696418,0.0013879995746895143,0.11738500946653302,0.634703196347032,0.752088205813565,0.752088205813565
type,15001,0.007138560256667335,0.48120125324978336,0.47113525764949005,0.010065995600293315,30002,0.8992882221818408,0.01378730305473202,0.005956846132931613,0.6137590827278181,0.026131591227251515,0.6398906739550697,0.6398906739550697
distinct,34232,0.5349947595202049,0.9302553166627717,0.7325893900444029,0.19766592661836876,68464,0.931289387007427,0.0008263996519079119,0.7584299825144885,0.015745501285347043,0.9321395185791073,0.9478850198644543,0.9478850198644543
valueType,14999,0.016681455190771965,0.4965331022068138,0.49039935995733047,0.006133742249483299,29998,0.7447217990156427,0.012154019280635048,0.029679204028950662,0.849389959330622,0.013067537835855724,0.8624574971664778,0.8624574971664778
itemRequiresStatement,15001,0.00036983616257997706,0.49883341110592627,0.48863409106059597,0.010199320045330312,30002,0.9059317892492877,0.01440376525094308,0.001956249885032517,0.7917472168522098,0.006199586694220385,0.7979468035464302,0.7979468035464302
inverse,15001,0.056065421561975505,0.5061995866942204,0.44837010865942273,0.05782947803479768,30002,0.7867639977194921,0.02424181126198714,0.0028272966210437056,0.7202853143123792,0.12305846276914872,0.8433437770815279,0.8433437770815279
valueRequiresStatement,15003,0.008164714235001775,0.5776511364393788,0.4735719522762114,0.10407918416316736,30006,0.6675480283663549,0.003920272784270211,0.003158997830063618,0.8346330733853229,0.021462374191828303,0.8560954475771513,0.8560954475771513
oneOf,1028,0.010835913312693499,0.04182879377431906,0.04182879377431906,0.0,2056,0.6933942451203857,0.01985051097972757,0.0005450331883726253,0.7422178988326849,0.013618677042801557,0.7558365758754864,0.7558365758754864
