state,exposure_bucket,primary_or_secondary,factor_family,support,positive_rate,accuracy,precision,recall,f1,auroc,auprc,ece
post_gold,high_gt100,secondary,conflictWith,1827722,0.704922849317347,0.77195437818224,0.8739057581381222,0.7905647534195435,0.8301487895364834,0.8382034966129319,0.9214894100440115,0.14231036588121895
post_gold,high_gt100,secondary,distinct,649657,1.0,1.0,1.0,1.0,1.0,,,0.003823824501079186
post_gold,high_gt100,secondary,inverse,31782,0.7609967906362092,0.7600528601094959,0.7608202608202608,0.9986355742991814,0.8636558678395195,0.891413834123092,0.9695707339829601,0.2482733884536198
post_gold,high_gt100,secondary,itemRequiresStatement,682226,0.9912140551664698,0.9912140551664698,0.9912140551664698,1.0,0.9955876442260269,0.6093518413518553,0.9930958527613438,0.009706972628946355
post_gold,high_gt100,secondary,oneOf,2285,0.999562363238512,0.999562363238512,0.999562363238512,1.0,0.9997811337272926,0.5796847635726795,0.9997614733556636,0.13372721849437352
post_gold,high_gt100,secondary,single,1344632,0.9990153439751546,0.9990153439751546,0.9990153439751546,1.0,0.9995074294813129,0.6643640630448149,0.9994344265500018,0.0024890375562947437
post_gold,high_gt100,secondary,symmetric,279,0.989247311827957,0.010752688172043012,0.0,0.0,0.0,0.42632850241545894,0.9823318204572985,0.48688935218746093
post_gold,high_gt100,secondary,type,737362,0.9425017833845519,0.9425017833845519,0.9425017833845519,1.0,0.9703999156617169,0.7864089445483288,0.9794235851873814,0.02071384036187025
post_gold,high_gt100,secondary,valueRequiresStatement,10638,0.99313780785862,0.99313780785862,0.99313780785862,1.0,0.9965570909776919,0.5550544898184104,0.9942775167281702,0.14074072876602303
post_gold,high_gt100,secondary,valueType,458743,0.8780798835077592,0.8780798835077592,0.8780798835077592,1.0,0.9350825715333652,0.8462130768703616,0.9650631314036683,0.05227640460514865
post_gold,low_1_10,secondary,conflictWith,33,0.7272727272727273,0.696969696969697,0.85,0.7083333333333334,0.7727272727272727,0.7870370370370371,0.8659665891893619,0.30043402359341137
post_gold,low_1_10,secondary,distinct,335,1.0,1.0,1.0,1.0,1.0,,,0.006181682935401556
