constraint_type,support,fidelity_micro_f1,primary_fix_rate,primary_exact_rate,primary_alternative_rate,primary_total,gfr,srr,sir,disruption_add_mean,disruption_del_mean,disruption_total_ops_mean,disruption_changed_mean
conflictWith,15093,0.823018643057802,0.9450738753064335,0.8744119790631418,0.0706618962432916,30186,0.9340903629313145,0.00607069096251574,0.006893275928554578,0.15596634201285364,0.9984761147551845,1.1544424567680382,1.1544424567680382
single,17958,0.5246919865594135,0.9134369083416861,0.7043100567991981,0.20912685154248803,35916,0.9697128175561576,0.00209855001812688,0.004370927406860172,0.041652745294576236,0.9974384675353603,1.0390912128299366,1.0390912128299366
type,15001,0.6837922506183017,0.8259449370041997,0.821445236984201,0.0044997000199986665,30002,0.9057608939593449,0.028184127749335364,0.01773456270765993,0.9686687554163056,0.030531297913472435,0.999200053329778,0.999200053329778
distinct,34232,0.552965752295091,0.9625058424865622,0.7560761860247721,0.20642965646179015,68464,0.9337843784479521,0.0008351744257266479,0.7587214799665708,0.06745150736153308,0.9992696891797149,1.066721196541248,1.066721196541248
valueType,14999,0.4907812707255604,0.7358157210480699,0.7356157077138475,0.0002000133342222815,29998,0.7439879975367689,0.012870251569406186,0.031085674273373165,0.9929995333022201,0.0015334355623708247,0.994532968864591,0.994532968864591
itemRequiresStatement,15001,0.7512276599298481,0.9852676488234118,0.8648090127324845,0.12045863609092727,30002,0.9183973381598574,0.010679508048981922,0.008577477260948688,0.9866675554963003,0.00433304446370242,0.9910005999600027,0.9910005999600027
inverse,15001,0.9011162698804703,0.9181721218585428,0.9113725751616559,0.006799546696886874,30002,0.7889534765822601,0.031326300147281196,0.001998211034275295,0.997733484434371,0.003333111125924938,1.001066595560296,1.001066595560296
valueRequiresStatement,15003,0.5770638873313764,0.8646937279210825,0.770379257481837,0.09431447043924548,30006,0.6708637176227453,0.0038804952175275245,0.027074594698569387,0.9993334666400053,0.0,0.9993334666400053,0.9993334666400053
oneOf,1028,0.8441301272984442,0.9260700389105059,0.8122568093385214,0.11381322957198443,2056,0.7673837572496824,0.015156186129605,0.011598308753212536,0.6819066147859922,0.9990272373540856,1.6809338521400778,1.6809338521400778
