state,density_bucket,factor_family,factor_type,support,positive_rate,accuracy,precision,recall,f1,auroc,auprc,ece
pre,2_4,conflictWith,3,453,0.5143487858719646,0.5960264900662252,0.6506024096385542,0.463519313304721,0.5413533834586466,0.6368318376902069,0.5647345864300699,0.25718093405233045
pre,2_4,distinct,2,1400,1.0,1.0,1.0,1.0,1.0,,,0.0018772520763533484
pre,2_4,inverse,9,16,1.0,0.0625,1.0,0.0625,0.11764705882352941,,,0.4351854845881462
pre,2_4,itemRequiresStatement,4,1218,1.0,1.0,1.0,1.0,1.0,,,0.0022242771483016004
pre,2_4,oneOf,12,3,1.0,1.0,1.0,1.0,1.0,,,0.12707183758417764
pre,2_4,single,0,1382,1.0,1.0,1.0,1.0,1.0,,,0.0005010977150217144
pre,2_4,symmetric,14,2,1.0,0.0,0.0,0.0,0.0,,,0.49673306941986084
pre,2_4,type,5,1138,1.0,1.0,1.0,1.0,1.0,,,0.008714715552455768
pre,2_4,valueRequiresStatement,15,4,1.0,1.0,1.0,1.0,1.0,,,0.13329662382602694
pre,2_4,valueType,16,306,1.0,1.0,1.0,1.0,1.0,,,0.10324597534011391
pre,5_16,conflictWith,3,27942,0.5957698088898432,0.5624150025051893,0.6505449591280654,0.5736769387877696,0.6096977048552367,0.5632958391566059,0.6436286791667523,0.07756097505120947
pre,5_16,distinct,2,11931,1.0,1.0,1.0,1.0,1.0,,,0.0033319396291631993
pre,5_16,inverse,9,775,0.22193548387096773,0.8890322580645161,1.0,0.5,0.6666666666666666,0.9870415365035289,0.9595724732105541,0.706409700390312
pre,5_16,itemRequiresStatement,4,17664,0.9963768115942029,0.9963201992753623,0.9963766064654929,0.9999431818181819,0.998156708164365,0.45440518465909085,0.9953426301208917,0.002776827852147263
pre,5_16,oneOf,12,237,0.9957805907172996,0.9957805907172996,0.9957805907172996,1.0,0.9978858350951374,0.8389830508474576,0.9992612157671976,0.11097359682437236
pre,5_16,single,0,20056,0.9970083765456721,0.9970083765456721,0.9970083765456721,1.0,0.9985019474682912,0.6349378208975128,0.9978886076188902,0.00033909680064003126
pre,5_16,symmetric,14,21,1.0,0.0,0.0,0.0,0.0,,,0.49633662899335224
pre,5_16,type,5,14643,0.9765758382845046,0.9765075462678413,0.9765742384920093,0.9999300699300699,0.9881141593531891,0.6873829231992498,0.9891279744219972,0.012871500233650376
pre,5_16,valueRequiresStatement,15,346,0.9855491329479769,0.9855491329479769,0.9855491329479769,1.0,0.992721979621543,0.7196480938416422,0.9935721070159708,0.08984833680136356
pre,5_16,valueType,16,9966,0.9171182018864138,0.915914107967088,0.9170182841068917,0.9986870897155361,0.9561118676023883,0.48948916769541334,0.9135467666960417,0.07072189011946163
pre,65_plus,conflictWith,3,1083176,0.6930600382578639,0.7733757025635724,0.8362904428209333,0.836822937341649,0.8365566053439333,0.8020873074571947,0.8806234108879756,0.14227505906742255
pre,65_plus,distinct,2,256908,1.0,0.9999922151120245,1.0,0.9999922151120245,0.9999961075408611,,,0.01299942168841798
pre,65_plus,inverse,9,4024,0.2803180914512923,0.8262922465208747,0.9404517453798767,0.40602836879432624,0.5671826625386996,0.9602101578112143,0.9155211928014046,0.6953024305484526
pre,65_plus,itemRequiresStatement,4,461467,0.9975426195155883,0.9974234343950922,0.9975444832144947,0.9998783489343583,0.9987100525851565,0.38938838735218023,0.9966439702464149,0.03315573790137175
pre,65_plus,oneOf,12,501,0.9740518962075848,0.9740518962075848,0.9740518962075848,1.0,0.9868554095045501,0.9062105926860025,0.9972703929400519,0.07934968902203375
pre,65_plus,single,0,750004,0.9986960069546296,0.9986946736284074,0.9986960052159791,0.9999986649328595,0.9993469105667736,0.48889688068087794,0.9988051962701152,0.011498957297288444
pre,65_plus,symmetric,14,114,0.9736842105263158,0.21929824561403508,1.0,0.1981981981981982,0.33082706766917297,0.7477477477477477,0.9921764450666102,0.46995649865844796
pre,65_plus,type,5,525881,0.9282099942762716,0.9281966832800577,0.9282090386670572,0.9999856594991477,0.962761414671766,0.511922661781735,0.9361920968241275,0.035793816970413936
pre,65_plus,valueRequiresStatement,15,5408,0.9767011834319527,0.976146449704142,0.9766882516188714,0.9994320333207118,0.987929259848414,0.7374055642703882,0.9911797137567417,0.13931080703926682
pre,65_plus,valueType,16,305355,0.8659822174190696,0.8563508048009694,0.8654498701023275,0.9876716887517396,0.9225302362382728,0.6755786212232424,0.9407092358464514,0.07414407027036736
