state,factor_family,factor_type,support,positive_rate,accuracy,precision,recall,f1,auroc,auprc,ece
post_gold,conflictWith,3,1828526,0.704948685443904,0.8031879229499608,0.8163354103667367,0.9300660891206245,0.8694975156094862,0.8510650937556425,0.9236017186929626,0.11369045340455032
post_gold,distinct,2,653429,1.0,1.0,1.0,1.0,1.0,,,0.005778377885357728
post_gold,inverse,9,31799,0.7610931161357275,0.760118242712035,0.760892834655585,0.9986364763242708,0.8637029625129543,0.9746270739550211,0.9909878232151468,0.2516294633861592
post_gold,itemRequiresStatement,4,693508,0.9911522289577049,0.9911522289577049,0.9911522289577049,1.0,0.995556456752216,0.6390922264187192,0.993853339234442,0.013880038340467228
post_gold,oneOf,12,2303,0.9995657837603127,0.9995657837603127,0.9995657837603127,1.0,0.9997828447339848,0.6642050390964379,0.9998223999930255,0.24940069574301416
post_gold,single,0,1350823,0.9990154150469751,0.9990154150469751,0.9990154150469751,1.0,0.9995074650522384,0.6259555923784443,0.9993701402056532,0.005146107237813013
post_gold,symmetric,14,282,0.9893617021276596,0.4219858156028369,0.9833333333333333,0.4229390681003584,0.5914786967418546,0.5137395459976105,0.991008072136071,0.4890704681264593
post_gold,type,5,741644,0.942449477107615,0.942449477107615,0.942449477107615,1.0,0.9703721905920146,0.7265210820885714,0.974846166097963,0.004899485744403456
post_gold,valueRequiresStatement,15,10711,0.9931845766034917,0.9931845766034917,0.9931845766034917,1.0,0.9965806360953674,0.5875885620687791,0.9949088739884988,0.22570316544568303
post_gold,valueType,16,459801,0.8781342363326744,0.8781342363326744,0.8781342363326744,1.0,0.9351133900283475,0.7959843458742056,0.9531322252157616,0.04923716583131573
pre,conflictWith,3,1828526,0.7143568098019936,0.7746261196176593,0.8453638511253359,0.8377516804213685,0.8415405521175632,0.8183961324705653,0.9152225305685305,0.11152199771381585
pre,distinct,2,397318,1.0,0.9999924493730463,1.0,0.9999924493730463,0.9999962246722701,,,0.011897177935601872
pre,inverse,9,31799,0.12292839397465329,0.9568225415893582,0.9832317073170732,0.6600153491941673,0.7898362161334762,0.9710097529847413,0.9202405226305913,0.844926430731894
pre,itemRequiresStatement,4,693356,0.9944530659574591,0.9943549922406383,0.9944539482983934,0.9998999289350409,0.9971695029490973,0.400444474828202,0.9929829654521312,0.023455932856119466
pre,oneOf,12,2303,0.9882761615284411,0.9882761615284411,0.9882761615284411,1.0,0.9941035160515396,0.7938065482002213,0.9968120734195666,0.07039271542884137
pre,single,0,1350823,0.9985608773318192,0.9985601370423808,0.9985608762664511,0.9999992586436589,0.9992795498464458,0.5801096291824972,0.9990272604943907,0.007757877060698682
pre,symmetric,14,282,0.9893617021276596,0.09574468085106383,1.0,0.08602150537634409,0.15841584158415845,0.38351254480286734,0.9896911710508917,0.48567219649223564
pre,type,5,741411,0.9424232982785526,0.9424084617034276,0.9424224440248179,0.9999842569945457,0.9703504492324615,0.5541845670522818,0.9557945912331777,0.024530855108495356
pre,valueRequiresStatement,15,10712,0.9835698282300224,0.9831964152352501,0.9835636906985431,0.9996203492786636,0.9915270193937111,0.7202384033961483,0.992691116654461,0.12507066348479967
pre,valueType,16,459172,0.8778170271706462,0.8717495840338697,0.8780403149274191,0.9916366676673225,0.9313875926993948,0.6835032444448885,0.9440516352740564,0.05372871171092393
