constraint_type,support,fidelity_micro_f1,primary_fix_rate,repair_action_match_rate,repair_action_exact_rate,repair_action_alternative_rate,repair_action_total,gfr,srr,sir,disruption_add_mean,disruption_del_mean,disruption_total_ops_mean,disruption_changed_mean
single,13533,0.5421780222880518,0.6379221163082834,0.9568092810167738,0.7415207271115052,0.2152885539052686,27066,0.8187237557256326,3.5598519892650686e-05,0.0020955076205186923,0.014187541565063178,0.9991132786521836,1.0133008202172467,1.0133008202172467
conflictWith,12145,0.7712662635147517,0.7137093454096336,0.9057225195553725,0.8482503087690407,0.05747221078633182,24290,0.8978075296746405,0.0009811730397415227,0.1269435509923171,0.08093865788390284,0.9981885549608892,1.0791272128447922,1.0791272128447922
type,8738,0.6447713536321131,0.5936140993362325,0.8174067292286564,0.7983520256351568,0.01905470359349966,17476,0.8556149140646705,0.007445538309040528,0.31546625327927497,0.9604028381780728,0.021400778210116732,0.9818036163881895,0.9818036163881895
distinct,27960,0.8890891776069655,0.6109084406294707,0.9732117310443491,0.9380543633762518,0.03515736766809728,55920,0.935873853143592,0.0003489444430597443,0.33699746668135255,0.0459585121602289,0.9998927038626609,1.0458512160228899,1.0458512160228899
valueRequiresStatement,6411,0.5926686680360246,0.9307440336920917,0.908594603026049,0.7768678833255342,0.13172671970051475,12822,0.8331542923606619,0.00010934233799646245,0.015828890996500637,0.9277803774762128,0.034316019341756356,0.9620963968179691,0.9620963968179691
itemRequiresStatement,10151,0.2835600236546422,0.7531277706629889,0.8962171214658654,0.6380652152497291,0.2581519062161363,20302,0.8002725753711019,0.0057928410859415524,0.15240879623744757,0.9929071027484977,0.0054181854004531575,0.9983252881489508,0.9983252881489508
valueType,8441,0.5226799833541406,0.4141689373297003,0.747719464518422,0.7455870157564269,0.0021324487619950243,16882,0.8881706940686585,0.0001394166102127576,0.04552520018841262,0.9652884729297476,0.003909489396990878,0.9691979623267385,0.9691979623267385
inverse,11774,0.8677917232021709,0.9002038389672159,0.9307372175980975,0.9151944963478852,0.015542721250212332,23548,0.873787636127062,1.1858176212498517e-05,0.0035102015231767325,0.9639035162221845,0.025904535417020553,0.989808051639205,0.989808051639205
oneOf,812,0.772983114446529,0.9963054187192119,0.8503694581280788,0.749384236453202,0.10098522167487685,1624,0.850528898028349,0.0027859763329931317,0.04354862439311461,0.5640394088669951,0.9987684729064039,1.562807881773399,1.562807881773399
