constraint_type,support,fidelity_micro_f1,primary_fix_rate,primary_exact_rate,primary_alternative_rate,primary_total,gfr,srr,sir,disruption_add_mean,disruption_del_mean,disruption_total_ops_mean,disruption_changed_mean
conflictWith,15093,0.738732671044508,0.7808586762075134,0.7369641555688067,0.043894520638706684,30186,0.9228970344289344,0.016522225005963273,0.005818899946734747,0.3981315841780958,0.7823494335122242,1.18048101769032,1.18048101769032
single,17958,0.5876648564778898,0.7851932286446152,0.6580075732264172,0.127185655418198,35916,0.9587181963399773,0.011409445328459583,0.0006145782741148171,0.35889297249136876,0.7895645394810112,1.14845751197238,1.14845751197238
type,15001,0.45644235785080856,0.7111525898273449,0.7023865075661623,0.008766082261182587,30002,0.8944087174309205,0.03849341458934332,0.012046936696908062,0.9681354576361576,0.054196386907539494,1.022331844543697,1.022331844543697
distinct,34232,0.647180534098433,0.9728032250525824,0.8059564150502454,0.166846810002337,68464,0.9335923342421417,0.00028058890164857554,0.757989755910264,0.0733816312222482,0.9855106333255433,1.0588922645477916,1.0588922645477916
valueType,14999,0.2891265831091279,0.6358090539369291,0.60754050270018,0.028268551236749116,29998,0.7472112736770073,0.012411895950441239,0.03061415179511079,0.9412627508500566,0.07473831588772585,1.0160010667377826,1.0160010667377826
itemRequiresStatement,15001,0.5948636273143539,0.8508099460035997,0.7868475434971002,0.06396240250649957,30002,0.9145800818769267,0.012803284860681611,0.007715933155254619,0.9925338310779281,0.011999200053329778,1.004533031131258,1.004533031131258
inverse,15001,0.7467430953621678,0.8552429838010799,0.8302446503566429,0.024998333444437037,30002,0.7888609935712163,0.03373791971848758,0.0031260653491230303,0.9626024931671222,0.060795946936870876,1.023398440103993,1.023398440103993
valueRequiresStatement,15003,0.5871721257992953,0.8199026861294407,0.7748117043258015,0.045090981803639275,30006,0.6656310367313995,0.008410725135283037,0.004168054126488793,0.9913350663200693,0.030193961207758448,1.0215290275278277,1.0215290275278277
oneOf,1028,0.8821250691754289,0.7928015564202334,0.7928015564202334,0.0,2056,0.743063743263974,0.016063273369075814,0.003945437348648829,0.9649805447470817,0.7928015564202334,1.7577821011673151,1.7577821011673151
