constraint_type,support,fidelity_micro_f1,primary_fix_rate,repair_action_match_rate,repair_action_exact_rate,repair_action_alternative_rate,repair_action_total,gfr,srr,sir,disruption_add_mean,disruption_del_mean,disruption_total_ops_mean,disruption_changed_mean
single,13533,0.5284126216944003,0.5602601049286928,0.884689278061036,0.7007684918347743,0.18392078622626173,27066,0.8212463420235879,8.701860418203501e-05,0.004010117168922132,0.12029852952043153,0.9380772925441513,1.058375822064583,1.058375822064583
conflictWith,12145,0.689865470852018,0.6125154384520379,0.8247838616714698,0.7478386167146974,0.07694524495677234,24290,0.8950654534415153,0.0008061356234864884,0.1240293630924598,0.2489913544668588,0.8787155207904488,1.1277068752573076,1.1277068752573076
type,8738,0.5331468531468532,0.36930647745479517,0.7557793545433737,0.7483405813687343,0.007438773174639505,17476,0.8129424279677961,0.004043749084806091,0.26665078750707116,0.9704737926298924,0.0498970016021973,1.0203707942320897,1.0203707942320897
distinct,27960,0.9143455922120065,0.592381974248927,0.9734084406294706,0.9495529327610873,0.023855507868383405,55920,0.9345161687611302,3.804286512623672e-05,0.32732679810551824,0.06469957081545065,0.9941702432045779,1.0588698140200286,1.0588698140200286
valueRequiresStatement,6411,0.6341765297439469,0.8440180939011075,0.9034472001247855,0.8067384183434722,0.09670878178131337,12822,0.8316269926407519,0.0004116417430455057,0.016137513968316572,0.9567930120106067,0.047262517547964435,1.0040555295585711,1.0040555295585711
itemRequiresStatement,10151,0.3102362204724409,0.7603191803763176,0.8875972810560536,0.6527928282927791,0.23480445276327455,20302,0.7880862900758678,0.0033609453828383077,0.1837812711291413,0.995566939217811,0.0055166978622795786,1.0010836370800906,1.0010836370800906
valueType,8441,0.48990281091776755,0.30494017296528847,0.7424475773012676,0.7333254353749555,0.009122141926312048,16882,0.8830749905579298,0.00030828924993421856,0.03996796909960197,0.9907593886980216,0.021324487619950244,1.0120838763179718,1.0120838763179718
inverse,11774,0.8418386729137647,0.8635977577713606,0.9169780873110243,0.9079327331408188,0.009045354170205537,23548,0.8720028217296658,5.5338155658326416e-05,0.0050273361402626785,0.9596568710718533,0.039239001189060645,0.9988958722609139,0.9988958722609139
oneOf,812,0.6947518743305963,0.8041871921182266,0.7179802955665024,0.6681034482758621,0.049876847290640396,1624,0.8384209620466914,0.00091026949493835,0.01709653647752395,0.8300492610837439,0.9002463054187192,1.730295566502463,1.730295566502463
