slice,support,candidate_set_nonempty_rate,candidate_count_mean,oracle_safe_available_rate,selected_safe_rate,oracle_non_vacuous_safe_available_rate,selected_non_vacuous_safe_rate,oracle_primary_fix_rate,selected_primary_fix_rate,oracle_gfr,selected_gfr,oracle_srr,selected_srr,oracle_sir,selected_sir,oracle_mean_disruption,selected_mean_disruption,oracle_focus_deleted_rate,selected_focus_deleted_rate,oracle_vacuous_satisfaction_improvement_rate,selected_vacuous_satisfaction_improvement_rate
1,143316,1.0,42.732563007619525,0.9330639984370203,0.7787337073320495,0.17533283094699825,0.10725948254207486,0.9877961986100645,0.7943635044237908,0.9099309702536079,0.8732601268191487,0.002168254579758677,0.0014966643557014563,0.1576308195019163,0.0521033088639445,0.5024282006196098,0.7563914705964442,0.4804627536353233,0.23217226269223254,0.44204415417678417,0.22456669178598343
