state,exposure_bucket,primary_or_secondary,factor_family,support,positive_rate,accuracy,precision,recall,f1,auroc,auprc,ece
pre,high_gt100,primary,conflictWith,14813,0.9705663943833119,0.8200229528117194,0.9654980523094046,0.8447520344995479,0.9010980857694021,0.6497498074460163,0.9852074935013997,0.20342013086955896
pre,high_gt100,primary,distinct,34189,0.2514551463921144,0.7753370967270174,0.5525711662075299,0.5599627777131557,0.5562424172395863,0.7207624169222651,0.5492083716967923,0.47316204854149774
pre,high_gt100,primary,inverse,10515,0.9500713266761769,0.698525915359011,0.9523746351817458,0.7186186186186186,0.819146508443633,0.681671576338243,0.9775421736269518,0.07365634075755229
pre,high_gt100,primary,itemRequiresStatement,11932,0.9392390211196782,0.9392390211196782,0.9392390211196782,1.0,0.9686676174424133,0.8872313794026516,0.9908139681652289,0.04346337305032841
pre,high_gt100,primary,oneOf,984,0.2347560975609756,0.2347560975609756,0.2347560975609756,1.0,0.38024691358024687,0.6073081411726831,0.2862794246988199,0.6796426423560313
pre,high_gt100,primary,single,17589,0.9997725851384388,0.9997725851384388,0.9997725851384388,1.0,0.9998862796383693,0.4658089280636906,0.9996361897697328,0.008054655114951927
pre,high_gt100,primary,symmetric,4370,0.9418764302059497,0.9418764302059497,0.9418764302059497,1.0,0.9700683478670752,0.6289044864289923,0.9637035739993809,0.012299527729130478
pre,high_gt100,primary,type,10523,0.9735816782286421,0.9735816782286421,0.9735816782286421,1.0,0.9866140215716488,0.7677082345836362,0.9909254708422486,0.0052179666590941465
pre,high_gt100,primary,valueRequiresStatement,9631,0.940504620496314,0.940504620496314,0.940504620496314,1.0,0.969340253625127,0.7370193713809435,0.9737432525493179,0.005497720806958363
pre,high_gt100,primary,valueType,7211,0.4213007904590209,0.4213007904590209,0.4213007904590209,1.0,0.5928383256903113,0.5505215745536173,0.6267727306614033,0.44897320247063477
pre,high_gt100,secondary,conflictWith,1827230,0.7143096380860647,0.7282520536549859,0.8327744993950766,0.7752373568044327,0.8029765442787545,0.7643579804555029,0.8882539184024556,0.06800526289694073
pre,high_gt100,secondary,distinct,391822,1.0,0.9926905584678757,1.0,0.9926905584678757,0.9963318732549502,,,0.028719384439406696
pre,high_gt100,secondary,inverse,31782,0.12245925366559687,0.9668365741614751,0.980365605958023,0.7440904419321686,0.8460414840782939,0.9348044107356128,0.8380060976734108,0.7120186345104708
pre,high_gt100,secondary,itemRequiresStatement,678440,0.9944224986734272,0.9944224986734272,0.9944224986734272,1.0,0.9972034504573216,0.7437865605632836,0.9976186943513107,0.011955963100639112
pre,high_gt100,secondary,oneOf,2281,0.9881630863656291,0.9881630863656291,0.9881630863656291,1.0,0.9940463065049615,0.7135052088468238,0.9935615738829202,0.03742102764510937
pre,high_gt100,secondary,single,1342612,0.9985565450033219,0.9985565450033219,0.9985565450033219,1.0,0.9992777512348666,0.7581477239750054,0.9995062677544874,0.0046736342028355325
pre,high_gt100,secondary,symmetric,279,0.989247311827957,0.989247311827957,0.989247311827957,1.0,0.9945945945945946,0.46739130434782605,0.9907176283415243,0.035473426183064816
pre,high_gt100,secondary,type,735210,0.9425225445790999,0.9425225445790999,0.9425225445790999,1.0,0.970410919769606,0.8260439757877001,0.9851310910230957,0.013273443931662311
pre,high_gt100,secondary,valueRequiresStatement,10609,0.9834103119992459,0.9834103119992459,0.9834103119992459,1.0,0.9916357760669138,0.6936085127610816,0.9904585700383699,0.014086545755348729
pre,high_gt100,secondary,valueType,457647,0.8777463853144454,0.8777463853144454,0.8777463853144454,1.0,0.9348934362799574,0.7449697848483338,0.9487354885336456,0.016795552232575013
pre,low_1_10,primary,conflictWith,8,1.0,0.75,1.0,0.75,0.8571428571428571,,,0.27186547219753265
