constraint_type,support,fidelity_micro_f1,primary_fix_rate,primary_exact_rate,primary_alternative_rate,primary_total,gfr,srr,sir,disruption_add_mean,disruption_del_mean,disruption_total_ops_mean,disruption_changed_mean
conflictWith,15093,0.45733325106435485,0.7564102564102564,0.6030941496057776,0.1533161068044789,30186,0.9419379180469671,0.001472400489750962,0.018342064034965307,0.1271450341217783,0.8399920492943749,0.9671370834161532,0.9671370834161532
single,17958,0.4387349712493466,0.8324423655195456,0.6274640828600067,0.20497828265953894,35916,0.9686302371451374,0.0017491801213144439,0.0023196266639998763,0.11437799309499945,0.8676912796525226,0.982069272747522,0.982069272747522
type,15001,0.20177707048604204,0.5790947270181988,0.5723618425438304,0.006732884474368375,30002,0.9099423490223928,0.020526074909800792,0.008962535909387575,0.9536030931271249,0.034731017932137856,0.9883341110592627,0.9883341110592627
distinct,34232,0.681191097990235,0.9640541014255667,0.8197154709044169,0.1443386305211498,68464,0.9280346195451564,0.000867140589883226,0.6368587535878255,0.003447067071745735,0.9958518345407805,0.9992989016125263,0.9992989016125263
valueType,14999,0.09418944016980632,0.5356357090472699,0.5319687979198613,0.003666911127408494,29998,0.7423582036199301,0.013111749572954747,0.028560834022279595,0.9854656977131809,0.008800586705780385,0.9942662844189613,0.9942662844189613
itemRequiresStatement,15001,0.12690355329949238,0.6167255516298913,0.5507632824478368,0.06596226918205453,30002,0.9087627328132671,0.013608421655697773,0.005645548923998555,0.9848676754883008,0.006732884474368375,0.9916005599626692,0.9916005599626692
inverse,15001,0.4500299620480725,0.8277781481234584,0.6877208186120926,0.1400573295113659,30002,0.7893352793884191,0.022404762551375357,0.0045432024258926715,0.9408706086260916,0.03813079128058129,0.9790013999066729,0.9790013999066729
valueRequiresStatement,15003,0.2898113713271016,0.6817969739385457,0.6269412784109845,0.05485569552756116,30006,0.6637538414237059,0.006854809136842782,0.0017862207752955617,0.9624741718323002,0.005398920215956809,0.967873092048257,0.967873092048257
oneOf,1028,0.3598233995584989,0.3122568093385214,0.3122568093385214,0.0,2056,0.7627318916507558,0.01485073066362035,0.1224083371545985,0.41147859922178986,0.47470817120622566,0.8861867704280155,0.8861867704280155
