slice,support,candidate_set_nonempty_rate,candidate_count_mean,oracle_safe_available_rate,selected_safe_rate,oracle_non_vacuous_safe_available_rate,selected_non_vacuous_safe_rate,oracle_primary_fix_rate,selected_primary_fix_rate,oracle_gfr,selected_gfr,oracle_srr,selected_srr,oracle_sir,selected_sir,oracle_mean_disruption,selected_mean_disruption,oracle_focus_deleted_rate,selected_focus_deleted_rate,oracle_vacuous_satisfaction_improvement_rate,selected_vacuous_satisfaction_improvement_rate
conflictWith,15093,1.0,42.84144967865898,0.5158020274299344,0.43351222420989866,0.028821307891075332,0.027761213807725435,0.5163983303518187,0.5033459219505731,0.9436961156252242,0.9280503080912401,1.581105994183638e-05,0.005057703704805137,0.05132900795311846,0.026864422297208927,0.0634731332405751,1.113430066918439,0.055853707016497715,0.00788444974491486,0.055853707016497715,0.007751937984496124
distinct,34232,1.0,41.811901145127365,0.12730778219210095,0.12651904650619303,0.11886538910960505,0.001635896237438654,0.12748305678896937,0.12719093246085533,0.9375235067578466,0.9218317691177166,1.0379605229014456e-05,0.00014878240630745133,0.5381065316325877,0.39750199163057315,0.9483232063566254,1.0497195606450105,0.9482355690581912,0.7757945781724702,0.9466288852535639,0.7317130170600608
inverse,15001,1.0,42.01213252449837,0.18578761415905606,0.13092460502633158,0.02879808012799147,0.02279848010132658,0.18598760082661156,0.162255849610026,0.8299953954954916,0.7894368605120571,1.509912576061846e-05,0.00941210769752031,0.02669925481184331,0.008740353067757662,0.20098660089327378,0.9914005732951137,0.18558762749150057,0.01773215118992067,0.18505432971135258,0.017598826744883674
itemRequiresStatement,15001,1.0,41.2219852009866,0.46350243317112194,0.36950869942003867,0.07186187587494167,0.05526298246783548,0.47443503766415573,0.41830544630357974,0.939308313481487,0.9119204186326306,0.0006591189655109628,0.01972896983578156,0.08089947798152858,0.02304912327666979,0.16518898740083995,0.9957336177588161,0.15152323178454769,0.0006666222251849877,0.13639090727284847,0.0004666355576294914
oneOf,1028,1.0,61.62645914396887,0.3336575875486381,0.23054474708171208,0.13910505836575876,0.01264591439688716,0.3356031128404669,0.2791828793774319,0.8036744109842623,0.7569107990973725,0.0002672796279467579,0.011864360763445823,0.10676462801164946,0.06579295737357692,0.9474708171206225,1.4464980544747081,0.7519455252918288,0.6400778210116731,0.75,0.6400778210116731
single,17958,1.0,41.45573003675242,0.40472212941307495,0.37259160262835506,0.005512863347811561,0.002617217953001448,0.40477781490143666,0.3929168058803876,0.9719381474439175,0.9636518508964989,1.1552506720670784e-06,0.0036533311938904954,0.015482018814241407,0.005434086073872812,0.021884396926161044,1.0557968593384564,0.018543267624457068,0.012083750974496047,0.018487582136095332,0.009021049114600735
type,15001,1.0,45.71668555429638,0.26791547230184654,0.20365308979401373,0.09826011599226718,0.06266248916738884,0.3295113659089394,0.23891740550629958,0.9414862951572206,0.8969030575998361,0.0041640749187919,0.029313469128943778,0.07572886108154417,0.01664113813961941,0.2747150189987334,1.0065995600293314,0.24678354776348244,0.020731951203253118,0.18192120525298314,0.00913272448503433
valueRequiresStatement,15003,1.0,41.075584883023396,0.2104245817503166,0.16143437979070852,0.12890755182296873,0.12270879157501834,0.23302006265413583,0.16436712657468505,0.8008599197955008,0.6686721575635604,0.0012328862998874789,0.002347013942284427,0.17601200282419394,0.005806304617849609,0.6462707458508299,0.996867293208025,0.5850163300673199,0.001466373391988269,0.571752316203426,0.001466373391988269
valueType,14999,1.0,44.499499966664445,0.41369424628308554,0.30542036135742384,0.27408493899593306,0.27061804120274685,0.42129475298353225,0.338222548169878,0.8135317676772005,0.7430475622703425,0.00016620076838368144,0.005347450115147782,0.07669737781911422,0.003925820491344182,0.708447229815321,0.9997999866657777,0.6863790919394627,0.0035335689045936395,0.682845523034869,0.0027335155677045138
