slice,support,candidate_set_nonempty_rate,candidate_count_mean,oracle_safe_available_rate,selected_safe_rate,oracle_non_vacuous_safe_available_rate,selected_non_vacuous_safe_rate,oracle_primary_fix_rate,selected_primary_fix_rate,oracle_gfr,selected_gfr,oracle_srr,selected_srr,oracle_sir,selected_sir,oracle_mean_disruption,selected_mean_disruption,oracle_focus_deleted_rate,selected_focus_deleted_rate,oracle_vacuous_satisfaction_improvement_rate,selected_vacuous_satisfaction_improvement_rate
1,143316,1.0,42.747048480281336,0.9331198191409193,0.7845251053615786,0.17537469647492254,0.09126685087498954,0.9877822434340897,0.8062044712383823,0.9099185158435146,0.8741973194781745,0.0021579617283861694,0.002077166487941398,0.15731627246491883,0.05342398407250431,0.502449133383572,0.8168592480951185,0.4813000641938095,0.2418850651706718,0.4428954199112451,0.23197689022858578
