constraint_type,support,fidelity_micro_f1,primary_fix_rate,primary_exact_rate,primary_alternative_rate,primary_total,gfr,srr,sir,disruption_add_mean,disruption_del_mean,disruption_total_ops_mean,disruption_changed_mean
conflictWith,15093,0.4645535631616308,0.7886437421321142,0.620983237262307,0.1676605048698072,30186,0.9423538786716124,0.0010539141069465978,0.0182999893171303,0.08653017955343537,0.879745577419996,0.9662757569734314,0.9662757569734314
single,17958,0.4385987826859277,0.8394865797973048,0.6305546274640829,0.20893195233322195,35916,0.9688770187914414,0.0013569958173772273,0.001899496441062076,0.09806214500501169,0.8851765229981067,0.9832386680031184,0.9832386680031184
type,15001,0.18756691648822268,0.5715285647623491,0.5590960602626491,0.01243250449970002,30002,0.9080436227631414,0.022272162741173118,0.00888353538197501,0.9226718218785415,0.04739684021065262,0.9700686620891941,0.9700686620891941
distinct,34232,0.7115854004654596,0.9619215938303342,0.8355632157046039,0.1263583781257303,68464,0.9210033909429947,0.0008701230895276694,0.52248573748023,0.0030380930123860717,0.9966113577938771,0.9996494508062631,0.9996494508062631
valueType,14999,0.08175553622800563,0.529101940129342,0.522934862324155,0.0061670778051870125,29998,0.7427581470730724,0.01269584947654302,0.027284134897193314,0.9629975331688779,0.01406760450696713,0.977065137675845,0.977065137675845
itemRequiresStatement,15001,0.06421095008051529,0.5671621891873875,0.5162989134057729,0.05086327578161456,30002,0.9034531794662658,0.018913789033396633,0.004882615617501624,0.9693353776414906,0.013199120058662755,0.9825344977001533,0.9825344977001533
inverse,15001,0.43424994109925613,0.8336444237050863,0.6581894540363976,0.17545496966868876,30002,0.7940952405012102,0.020679396083727698,0.007805330248369147,0.8702753149790013,0.0869275381641224,0.9572028531431238,0.9572028531431238
valueRequiresStatement,15003,0.17876123942908712,0.6276744651069786,0.5619209491435047,0.06575351596347397,30006,0.6656097368932281,0.006120336378550312,0.0022627763172935462,0.9340798506965273,0.03845897487169233,0.9725388255682197,0.9725388255682197
oneOf,1028,0.41324802408731653,0.3516536964980545,0.3516536964980545,0.0,2056,0.7708094108389877,0.011454707277103474,0.13017153193263692,0.2898832684824903,0.5369649805447471,0.8268482490272373,0.8268482490272373
